comparison,feature,category,count_A,count_B,prevalence_A,prevalence_B,default_rate_A,default_rate_B,base_rate_A,base_rate_B,risk_diff_A,risk_diff_B,delta_abs_risk_difference,rare_flag
cross_segment,zip_code,704xx,96,45,0.0011905647741647443,0.001371783928789172,0.20833333333333334,0.15555555555555556,0.1636406478656646,0.13196561394951836,0.04469268546766875,0.023589941606037196,0.02110274386163155,True
cross_segment,zip_code,675xx,17,11,0.00021082917875834016,0.0003353249603706865,0.058823529411764705,0.0,0.1636406478656646,0.13196561394951836,-0.10481711845389989,-0.13196561394951836,0.02714849549561847,True
cross_segment,zip_code,734xx,15,8,0.0001860257459632413,0.00024387269845140838,0.3333333333333333,0.125,0.1636406478656646,0.13196561394951836,0.16969268546766872,-0.006965613949518362,0.17665829941718708,True
cross_segment,zip_code,159xx,29,7,0.0003596497755289332,0.00021338861114498232,0.13793103448275862,0.14285714285714285,0.1636406478656646,0.13196561394951836,-0.025709613382905977,0.010891528907624487,0.036601142290530464,True
cross_segment,zip_code,918xx,29,9,0.0003596497755289332,0.0002743567857578344,0.13793103448275862,0.0,0.1636406478656646,0.13196561394951836,-0.025709613382905977,-0.13196561394951836,0.10625600056661239,True
cross_segment,zip_code,014xx,50,22,0.0006200858198774711,0.000670649920741373,0.12,0.22727272727272727,0.1636406478656646,0.13196561394951836,-0.0436406478656646,0.0953071133232089,0.1389477611888735,True
cross_segment,zip_code,126xx,19,11,0.000235632611553439,0.0003353249603706865,0.2631578947368421,0.09090909090909091,0.1636406478656646,0.13196561394951836,0.0995172468711775,-0.04105652304042745,0.14057376991160495,True
cross_segment,zip_code,595xx,13,4,0.00016122231316814247,0.00012193634922570419,0.07692307692307693,0.0,0.1636406478656646,0.13196561394951836,-0.08671757094258767,-0.13196561394951836,0.045248043006930694,True
cross_segment,zip_code,602xx,21,10,0.0002604360443485378,0.00030484087306426044,0.09523809523809523,0.2,0.1636406478656646,0.13196561394951836,-0.06840255262756936,0.06803438605048165,0.136436938678051,True
cross_segment,zip_code,118xx,18,8,0.0002232308951558896,0.00024387269845140838,0.1111111111111111,0.125,0.1636406478656646,0.13196561394951836,-0.05252953675455349,-0.006965613949518362,0.04556392280503513,True
cross_segment,zip_code,875xx,40,28,0.0004960686559019768,0.0008535544445799293,0.1,0.03571428571428571,0.1636406478656646,0.13196561394951836,-0.06364064786566459,-0.09625132823523265,0.03261068036956806,True
cross_segment,zip_code,654xx,14,8,0.0001736240295656919,0.00024387269845140838,0.07142857142857142,0.25,0.1636406478656646,0.13196561394951836,-0.09221207643709317,0.11803438605048164,0.2102464624875748,True
cross_segment,zip_code,855xx,32,11,0.00039685492472158146,0.0003353249603706865,0.15625,0.09090909090909091,0.1636406478656646,0.13196561394951836,-0.007390647865664596,-0.04105652304042745,0.033665875174762855,True
cross_segment,zip_code,812xx,16,9,0.00019842746236079073,0.0002743567857578344,0.125,0.1111111111111111,0.1636406478656646,0.13196561394951836,-0.038640647865664596,-0.020854502838407257,0.01778614502725734,True
cross_segment,zip_code,976xx,18,14,0.0002232308951558896,0.00042677722228996463,0.2777777777777778,0.0,0.1636406478656646,0.13196561394951836,0.1141371299121132,-0.13196561394951836,0.24610274386163156,True
cross_segment,zip_code,013xx,25,5,0.00031004290993873554,0.00015242043653213022,0.36,0.0,0.1636406478656646,0.13196561394951836,0.1963593521343354,-0.13196561394951836,0.32832496608385375,True
cross_segment,zip_code,979xx,7,1,8.681201478284595e-05,3.0484087306426047e-05,0.14285714285714285,1.0,0.1636406478656646,0.13196561394951836,-0.020783505008521747,0.8680343860504817,0.8888178910590034,True
cross_segment,zip_code,723xx,30,16,0.0003720514919264826,0.00048774539690281675,0.2,0.125,0.1636406478656646,0.13196561394951836,0.036359352134335415,-0.006965613949518362,0.04332496608385378,True
cross_segment,zip_code,678xx,27,13,0.00033484634273383434,0.0003962931349835386,0.2222222222222222,0.15384615384615385,0.1636406478656646,0.13196561394951836,0.058581574356557614,0.021880539896635492,0.03670103445992212,True
cross_segment,zip_code,407xx,11,7,0.00013641888037304364,0.00021338861114498232,0.2727272727272727,0.42857142857142855,0.1636406478656646,0.13196561394951836,0.10908662486160811,0.29660581462191016,0.18751918976030205,True
cross_segment,zip_code,539xx,21,21,0.0002604360443485378,0.000640165833434947,0.14285714285714285,0.09523809523809523,0.1636406478656646,0.13196561394951836,-0.020783505008521747,-0.03672751871142313,0.015944013702901383,True
cross_segment,zip_code,164xx,20,9,0.0002480343279509884,0.0002743567857578344,0.05,0.0,0.1636406478656646,0.13196561394951836,-0.11364064786566459,-0.13196561394951836,0.01832496608385377,True
cross_segment,zip_code,411xx,10,9,0.0001240171639754942,0.0002743567857578344,0.1,0.0,0.1636406478656646,0.13196561394951836,-0.06364064786566459,-0.13196561394951836,0.06832496608385377,True
cross_segment,zip_code,195xx,66,20,0.0008185132822382618,0.0006096817461285209,0.19696969696969696,0.1,0.1636406478656646,0.13196561394951836,0.033329049104032366,-0.03196561394951836,0.06529466305355072,True
cross_segment,zip_code,811xx,18,5,0.0002232308951558896,0.00015242043653213022,0.2222222222222222,0.0,0.1636406478656646,0.13196561394951836,0.058581574356557614,-0.13196561394951836,0.19054718830607598,True
cross_segment,zip_code,573xx,18,5,0.0002232308951558896,0.00015242043653213022,0.3333333333333333,0.0,0.1636406478656646,0.13196561394951836,0.16969268546766872,-0.13196561394951836,0.3016582994171871,True
cross_segment,zip_code,243xx,24,7,0.0002976411935411861,0.00021338861114498232,0.08333333333333333,0.14285714285714285,0.1636406478656646,0.13196561394951836,-0.08030731453233127,0.010891528907624487,0.09119884343995575,True
cross_segment,zip_code,610xx,52,33,0.0006448892526725699,0.0010059748811120596,0.19230769230769232,0.12121212121212122,0.1636406478656646,0.13196561394951836,0.028667044442027723,-0.010753492737397147,0.03942053717942487,True
cross_segment,zip_code,133xx,33,9,0.0004092566411191309,0.0002743567857578344,0.15151515151515152,0.2222222222222222,0.1636406478656646,0.13196561394951836,-0.012125496350513076,0.09025660827270385,0.10238210462321692,True
cross_segment,zip_code,106xx,34,17,0.0004216583575166803,0.0005182294842092427,0.11764705882352941,0.11764705882352941,0.1636406478656646,0.13196561394951836,-0.045993589042135186,-0.014318555125988952,0.031675033916146234,True
cross_segment,zip_code,961xx,45,14,0.0005580772378897239,0.00042677722228996463,0.17777777777777778,0.0,0.1636406478656646,0.13196561394951836,0.014137129912113189,-0.13196561394951836,0.14610274386163155,True
cross_segment,zip_code,636xx,16,6,0.00019842746236079073,0.00018290452383855628,0.1875,0.16666666666666666,0.1636406478656646,0.13196561394951836,0.023859352134335404,0.034701052717148295,0.010841700582812891,True
cross_segment,zip_code,725xx,10,5,0.0001240171639754942,0.00015242043653213022,0.1,0.0,0.1636406478656646,0.13196561394951836,-0.06364064786566459,-0.13196561394951836,0.06832496608385377,True
cross_segment,zip_code,197xx,84,35,0.0010417441773941513,0.0010669430557249115,0.14285714285714285,0.2,0.1636406478656646,0.13196561394951836,-0.020783505008521747,0.06803438605048165,0.0888178910590034,True
cross_segment,zip_code,646xx,9,4,0.0001116154475779448,0.00012193634922570419,0.1111111111111111,0.25,0.1636406478656646,0.13196561394951836,-0.05252953675455349,0.11803438605048164,0.17056392280503513,True
cross_segment,zip_code,637xx,22,12,0.0002728377607460873,0.00036580904767711256,0.22727272727272727,0.16666666666666666,0.1636406478656646,0.13196561394951836,0.06363207940706267,0.034701052717148295,0.028931026689914374,True
cross_segment,zip_code,614xx,21,11,0.0002604360443485378,0.0003353249603706865,0.09523809523809523,0.0,0.1636406478656646,0.13196561394951836,-0.06840255262756936,-0.13196561394951836,0.063563061321949,True
cross_segment,zip_code,726xx,21,12,0.0002604360443485378,0.00036580904767711256,0.2857142857142857,0.08333333333333333,0.1636406478656646,0.13196561394951836,0.1220736378486211,-0.048632280616185034,0.17070591846480615,True
cross_segment,zip_code,219xx,36,12,0.0004464617903117792,0.00036580904767711256,0.2222222222222222,0.25,0.1636406478656646,0.13196561394951836,0.058581574356557614,0.11803438605048164,0.059452811693924024,True
cross_segment,zip_code,591xx,28,19,0.0003472480591313838,0.0005791976588220949,0.14285714285714285,0.2631578947368421,0.1636406478656646,0.13196561394951836,-0.020783505008521747,0.13119228078732373,0.15197578579584547,True
cross_segment,zip_code,255xx,34,9,0.0004216583575166803,0.0002743567857578344,0.20588235294117646,0.0,0.1636406478656646,0.13196561394951836,0.042241705075511865,-0.13196561394951836,0.17420731902503023,True
cross_segment,zip_code,543xx,32,19,0.00039685492472158146,0.0005791976588220949,0.09375,0.10526315789473684,0.1636406478656646,0.13196561394951836,-0.0698906478656646,-0.026702456054781526,0.04318819181088307,True
cross_segment,zip_code,172xx,37,12,0.0004588635067093286,0.00036580904767711256,0.2702702702702703,0.0,0.1636406478656646,0.13196561394951836,0.10662962240460569,-0.13196561394951836,0.23859523635412405,True
cross_segment,zip_code,566xx,16,14,0.00019842746236079073,0.00042677722228996463,0.0625,0.0,0.1636406478656646,0.13196561394951836,-0.1011406478656646,-0.13196561394951836,0.030824966083853766,True
cross_segment,zip_code,053xx,3,2,3.720514919264826e-05,6.0968174612852094e-05,0.0,0.0,0.1636406478656646,0.13196561394951836,-0.1636406478656646,-0.13196561394951836,0.031675033916146234,True
